date,ticker,score,weight,bm_weight,active_weight,grp_Accounting,grp_Price,grp_Sellside,grp_Conditioning,grp_Factor
2024-04-19,000660,0.5328,0.0041,0.02,-0.0159,0.8639,0.7023,0.7456,0.2937,-0.0488
2024-04-19,005930,0.2719,0.0151,0.02,-0.0049,0.1276,0.0594,0.5512,0.2749,-0.0488
2024-04-19,UNH,0.4346,0.0208,0.02,0.0008,-0.1185,-0.3373,-0.1855,-0.0067,-0.0488
2024-04-19,LLY,-0.1209,0.0311,0.02,0.0111,0.0829,0.2007,0.3248,0.272,-0.0488
2024-04-19,ISRG,-0.211,0.0058,0.02,-0.0142,0.0269,-0.1575,-0.3166,-0.014,-0.0488
2024-04-19,ABBV,0.0051,0.0133,0.02,-0.0067,0.0186,-0.2531,-0.0504,0.2879,-0.0488
2024-04-19,REGN,-0.4007,0.0001,0.02,-0.0199,-0.1695,-0.4264,0.1078,0.2675,-0.0488
2024-04-19,JPM,-0.0483,0.024,0.02,0.004,-0.1404,0.0226,-0.0632,0.0079,-0.0488
2024-04-19,V,-0.2731,0.025,0.02,0.005,-0.0449,-0.3131,-0.1893,0.3007,-0.0488
2024-04-19,MA,-0.012,0.0191,0.02,-0.0009,0.0388,-0.2435,-0.0761,0.2717,-0.0488
2024-04-19,BLK,-0.2419,0.005,0.02,-0.015,-0.13,-0.2855,0.3097,0.0071,-0.0488
2024-04-19,SPGI,-0.0225,0.0059,0.02,-0.0141,-0.1139,-0.4335,-0.4778,0.2897,-0.0488
2024-04-19,GS,-0.049,0.0061,0.02,-0.0139,-0.076,0.0094,0.3793,-0.003,-0.0488
2024-04-19,COST,-0.1799,0.0142,0.02,-0.0058,-0.0122,-0.1923,0.2694,0.1529,-0.0488
2024-04-19,HD,-0.41,0.001,0.02,-0.019,0.0631,-0.3373,-0.4972,0.2164,-0.0488
2024-04-19,PG,0.4287,0.0168,0.02,-0.0032,-0.0471,-0.3548,-0.1405,0.149,-0.0488
2024-04-19,MCD,0.8012,0.0088,0.02,-0.0112,-0.2996,-0.6146,-0.5571,0.2725,-0.0488
2024-04-19,WMT,0.3867,0.0216,0.02,0.0016,-0.0601,-0.1582,0.1826,0.211,-0.0488
2024-04-19,CAT,-0.2253,0.008,0.02,-0.012,-0.0522,0.2811,-0.005,0.2906,-0.0488
2024-04-19,HON,0.2944,0.0057,0.02,-0.0143,-0.061,-0.3914,-0.5035,0.2918,-0.0488
2024-04-19,DE,0.2453,0.005,0.02,-0.015,-0.1164,-0.1914,-0.958,0.2167,-0.0488
2024-04-19,UNP,-0.0259,0.0064,0.02,-0.0136,-0.1578,-0.4297,-0.2212,0.2937,-0.0488
2024-04-19,LMT,1.0753,0.0203,0.02,0.0003,-0.0617,-0.2472,-0.3681,0.301,-0.0488
2024-04-19,ETN,-0.743,0.0001,0.02,-0.0199,-0.0581,0.4026,0.3813,0.2744,-0.0488
2024-04-19,XOM,0.3971,0.0412,0.02,0.0212,-0.069,-0.0128,-0.207,0.2879,-0.0488
2024-04-19,LNG,-0.3559,0.0017,0.02,-0.0183,-0.2241,-0.4238,-0.4549,0.2499,-0.0488
2024-04-19,FCX,-0.4336,0.0032,0.02,-0.0168,0.0767,0.5094,-0.4243,0.3008,-0.0488
2024-04-19,LIN,-0.0,0.0055,0.02,-0.0145,-0.1236,-0.1422,0.054,0.2652,-0.0488
2024-04-19,NEE,0.9612,0.0315,0.02,0.0115,-0.4936,-0.0545,-0.3102,0.3007,-0.0488
2024-04-19,AMT,0.5558,0.0036,0.02,-0.0164,0.0107,-0.5108,0.9537,0.2574,-0.0488
2024-04-19,EQIX,0.2511,0.0032,0.02,-0.0168,-0.1841,-0.3807,0.4229,0.2402,-0.0488
2024-04-19,TMUS,-0.1296,0.0087,0.02,-0.0113,-0.13,-0.4288,-0.5338,0.2937,-0.0488
2024-04-19,PLD,1.5153,0.0644,0.02,0.0444,-0.0847,-0.5115,-0.0905,-0.0104,-0.0488
2024-04-19,AMD,-0.5961,0.0002,0.02,-0.0198,-0.0328,0.2717,-0.0702,0.2753,-0.0488
2024-04-19,CRM,-0.1889,0.0118,0.02,-0.0082,-0.0187,-0.0699,0.0228,0.1691,-0.0488
2024-04-19,NFLX,-0.5638,0.0073,0.02,-0.0127,0.0834,0.3979,0.4126,-0.014,-0.0488
2024-05-03,AAPL,1.154,0.15,0.02,0.13,0.2231,-0.1958,-0.5938,0.0037,-0.0373
2024-05-03,MSFT,-0.6524,0.0712,0.02,0.0512,-0.0613,-0.1444,0.0818,0.0278,-0.0373
2024-05-03,GOOGL,-0.4811,0.0702,0.02,0.0502,-0.0465,0.4906,0.2893,0.03,-0.0373
2024-05-03,AMZN,1.3195,0.0831,0.02,0.0631,0.1309,0.245,0.27,0.0108,-0.0373
2024-05-03,META,-1.2292,0.001,0.02,-0.019,-0.1484,0.2076,0.1236,0.0307,-0.0373
2024-05-03,NVDA,2.4559,0.1336,0.02,0.1136,0.6285,1.3388,0.7788,0.2638,-0.0373
2024-05-03,TSLA,-1.0715,0.024,0.02,0.004,0.204,0.2792,-1.3238,0.0367,-0.0373
2024-05-03,PLTR,0.8173,0.0022,0.02,-0.0178,0.4528,0.6695,-0.6506,0.3224,-0.0373
2024-05-03,AVGO,-1.2424,0.0005,0.02,-0.0195,-0.0116,0.5303,0.4243,0.1959,-0.0373
2024-05-03,MU,-0.0192,0.0054,0.02,-0.0146,0.4524,1.0497,1.0518,0.1497,-0.0373
2024-05-03,GEV,-0.1702,0.0019,0.02,-0.0181,0.2083,0.4675,-0.227,0.0118,-0.0373
2024-05-03,VRT,0.7557,0.0015,0.02,-0.0185,0.0315,1.6941,0.8172,0.033,-0.0373
2024-05-03,BE,-2.6605,0.0001,0.02,-0.0199,-0.0075,0.3551,-0.3687,0.3096,-0.0373
2024-05-03,LITE,0.5727,0.0001,0.02,-0.0199,-0.1336,-0.3393,-0.7508,0.322,-0.0373
2024-05-03,000660,0.6235,0.0039,0.02,-0.0161,0.8737,0.6426,0.9688,0.0297,-0.0373
2024-05-03,005930,0.4508,0.0142,0.02,-0.0058,0.1043,-0.0175,0.6649,0.011,-0.0373
2024-05-03,UNH,0.1352,0.0193,0.02,-0.0007,-0.1268,-0.3932,-0.1303,0.0623,-0.0373
2024-05-03,LLY,-0.4211,0.0297,0.02,0.0097,0.0618,0.1665,0.3924,0.01,-0.0373
2024-05-03,ISRG,-0.5481,0.0057,0.02,-0.0143,0.005,-0.1493,-0.2771,0.055,-0.0373
2024-05-03,ABBV,-0.2578,0.0123,0.02,-0.0077,0.0034,-0.4566,0.1038,0.026,-0.0373
2024-05-03,REGN,-1.0557,0.0001,0.02,-0.0199,-0.1439,-0.2286,-0.2031,0.0037,-0.0373
2024-05-03,JPM,-0.2607,0.0233,0.02,0.0033,-0.1571,-0.0128,0.1528,0.077,-0.0373
2024-05-03,V,-0.6126,0.0235,0.02,0.0035,-0.0574,-0.4018,-0.1486,0.0367,-0.0373
2024-05-03,MA,-0.2163,0.0176,0.02,-0.0024,0.0004,-0.402,-0.3547,0.0074,-0.0373
2024-05-03,BLK,-0.6656,0.0048,0.02,-0.0152,-0.1424,-0.3287,0.3974,0.0745,-0.0373
2024-05-03,SPGI,-0.2053,0.0058,0.02,-0.0142,-0.0986,-0.4636,0.0899,0.0278,-0.0373
2024-05-03,GS,-0.2735,0.0063,0.02,-0.0137,-0.1076,0.1556,0.5645,0.066,-0.0373
2024-05-03,COST,-0.524,0.0141,0.02,-0.0059,-0.0077,-0.0824,0.0983,0.2262,-0.0373
2024-05-03,HD,0.4864,0.0022,0.02,-0.0178,0.0373,-0.4441,-0.4354,0.2897,-0.0373
2024-05-03,PG,0.2598,0.0165,0.02,-0.0035,-0.0548,-0.3459,-0.0111,0.0458,-0.0373
2024-05-03,MCD,0.4072,0.0083,0.02,-0.0117,-0.3509,-0.6945,-0.6304,0.0112,-0.0373
2024-05-03,WMT,0.3153,0.0205,0.02,0.0005,-0.0479,-0.1558,0.1232,0.283,-0.0373
2024-05-03,CAT,-0.5619,0.0071,0.02,-0.0129,-0.0719,0.0915,-0.104,0.0259,-0.0373
2024-05-03,HON,0.3956,0.0054,0.02,-0.0146,-0.0878,-0.3845,-0.4692,0.0293,-0.0373
2024-05-03,DE,0.2994,0.0048,0.02,-0.0152,-0.1187,-0.216,-0.7255,0.2858,-0.0373
2024-05-03,UNP,-0.3611,0.0063,0.02,-0.0137,-0.1663,-0.2636,0.2399,0.0293,-0.0373
2024-05-03,LMT,1.4745,0.0191,0.02,-0.0009,-0.0323,-0.2577,-0.0696,0.0367,-0.0373
2024-05-03,ETN,-1.0323,0.0001,0.02,-0.0199,-0.0522,0.3673,0.3185,0.0108,-0.0373
2024-05-03,XOM,0.3626,0.0196,0.02,-0.0004,-0.1021,-0.0828,-0.1041,0.0239,-0.0373
2024-05-03,LNG,-0.5219,0.0015,0.02,-0.0185,-0.3256,-0.453,-0.3398,0.1667,-0.0373
2024-05-03,FCX,-0.8963,0.0031,0.02,-0.0169,0.02,0.5355,-0.2106,0.0367,-0.0373
2024-05-03,LIN,-0.1529,0.005,0.02,-0.015,-0.1361,-0.3476,-0.0084,0.0037,-0.0373
2024-05-03,NEE,2.7506,0.0661,0.02,0.0461,-0.4997,0.0428,-0.2625,0.0363,-0.0373
2024-05-03,AMT,1.0155,0.0036,0.02,-0.0164,0.0024,-0.5155,0.3673,0.011,-0.0373
2024-05-03,EQIX,0.9979,0.0028,0.02,-0.0172,-0.1896,-0.5818,0.2902,0.3135,-0.0373
2024-05-03,TMUS,-0.3097,0.0083,0.02,-0.0117,-0.1307,-0.3797,-0.1574,0.0275,-0.0373
2024-05-03,PLD,1.8015,0.0623,0.02,0.0423,-0.0747,-0.6687,-0.0536,0.0587,-0.0373
2024-05-03,AMD,-1.3084,0.0002,0.02,-0.0198,-0.0486,0.1308,-0.3445,0.011,-0.0373
2024-05-03,CRM,-0.0089,0.0113,0.02,-0.0087,-0.0025,-0.232,0.0283,0.2381,-0.0373
2024-05-03,NFLX,-1.1302,0.0002,0.02,-0.0198,0.0644,0.179,0.3177,0.055,-0.0373
2024-05-17,AAPL,1.9736,0.15,0.02,0.13,0.2411,-0.1083,-0.3915,0.0789,-0.0431
2024-05-17,MSFT,-0.5616,0.0709,0.02,0.0509,-0.0528,-0.1541,0.1259,0.1004,-0.0431
2024-05-17,GOOGL,-0.4266,0.071,0.02,0.051,-0.0421,0.5076,0.3836,0.1064,-0.0431
2024-05-17,AMZN,-0.4141,0.0793,0.02,0.0593,0.1007,0.1126,0.4151,0.0849,-0.0431
2024-05-17,META,-0.3504,0.001,0.02,-0.019,-0.1376,0.01,0.0174,0.1022,-0.0431
2024-05-17,NVDA,1.7719,0.1338,0.02,0.1138,0.4732,1.2326,0.6111,0.339,-0.0431
2024-05-17,TSLA,-0.7566,0.0226,0.02,0.0026,0.2296,0.0919,-1.238,0.1119,-0.0431
2024-05-17,PLTR,0.6916,0.002,0.02,-0.018,0.4306,0.2375,-0.6334,0.0643,-0.0431
2024-05-17,AVGO,-1.3345,0.0005,0.02,-0.0195,0.0409,0.5346,0.2806,0.268,-0.0431
2024-05-17,MU,3.7388,0.0657,0.02,0.0457,0.429,1.0018,1.1155,0.2213,-0.0431
2024-05-17,GEV,-1.1912,0.0,0.02,-0.02,0.1983,0.5146,-0.2656,0.0906,-0.0431
2024-05-17,VRT,1.3538,0.0015,0.02,-0.0185,0.0274,1.7012,0.9659,0.1082,-0.0431
2024-05-17,BE,0.1242,0.0001,0.02,-0.0199,-0.1558,0.4244,-0.3766,0.0533,-0.0431
2024-05-17,LITE,1.354,0.0001,0.02,-0.0199,-0.2363,-0.3343,-0.8875,0.0606,-0.0431
2024-05-17,000660,0.6456,0.0042,0.02,-0.0158,0.8685,0.589,0.9897,0.1055,-0.0431
2024-05-17,005930,0.9605,0.0141,0.02,-0.0059,0.0799,-0.1173,0.7565,0.0863,-0.0431
2024-05-17,UNH,0.1383,0.0199,0.02,-0.0001,-0.1133,-0.3495,-0.1655,0.1375,-0.0431
2024-05-17,LLY,-0.4836,0.03,0.02,0.01,0.1107,0.1892,0.6268,0.0806,-0.0431
2024-05-17,ISRG,-0.7621,0.0005,0.02,-0.0195,0.0172,-0.0267,-0.3141,0.1302,-0.0431
2024-05-17,ABBV,-0.2024,0.012,0.02,-0.008,0.0229,-0.4797,0.2276,0.1018,-0.0431
2024-05-17,REGN,-1.2833,0.0001,0.02,-0.0199,-0.1423,-0.1825,-0.3341,0.0789,-0.0431
2024-05-17,JPM,-0.296,0.024,0.02,0.004,-0.1692,-0.0085,0.2163,0.1522,-0.0431
2024-05-17,V,-0.6474,0.0236,0.02,0.0036,-0.0466,-0.3191,-0.1399,0.1119,-0.0431
2024-05-17,MA,-0.1893,0.0176,0.02,-0.0024,0.0078,-0.3353,-0.4336,0.0826,-0.0431
2024-05-17,BLK,-0.7302,0.0049,0.02,-0.0151,-0.1397,-0.2718,0.2291,0.1481,-0.0431
2024-05-17,SPGI,-0.1891,0.0058,0.02,-0.0142,-0.1145,-0.3233,0.1737,0.1004,-0.0431
2024-05-17,GS,-0.2947,0.0064,0.02,-0.0136,-0.1246,0.2238,0.5332,0.1412,-0.0431
2024-05-17,COST,-0.5649,0.0145,0.02,-0.0055,0.0157,0.0261,0.0219,0.3057,-0.0431
2024-05-17,HD,0.1232,0.0132,0.02,-0.0068,0.1325,-0.4824,-0.2935,0.035,-0.0431
2024-05-17,PG,0.2938,0.0163,0.02,-0.0037,-0.0504,-0.2694,0.0862,0.1155,-0.0431
2024-05-17,MCD,0.5252,0.0081,0.02,-0.0119,-0.0776,-0.693,-0.6511,0.0869,-0.0431
2024-05-17,WMT,-0.2248,0.0214,0.02,0.0014,-0.0428,0.0521,0.2625,0.0276,-0.0431
2024-05-17,CAT,-0.5751,0.0072,0.02,-0.0128,-0.0726,0.0756,-0.1675,0.0952,-0.0431
2024-05-17,HON,0.1605,0.0055,0.02,-0.0145,-0.0855,-0.3116,-0.4472,0.1046,-0.0431
2024-05-17,DE,0.3858,0.0046,0.02,-0.0154,-0.1497,-0.2363,-0.6688,0.0276,-0.0431
2024-05-17,UNP,-0.323,0.0062,0.02,-0.0138,-0.1619,-0.2324,0.3013,0.1046,-0.0431
2024-05-17,LMT,0.9102,0.0163,0.02,-0.0037,-0.0292,-0.2763,-0.0283,0.1119,-0.0431
2024-05-17,ETN,-1.2043,0.0001,0.02,-0.0199,-0.047,0.3121,0.4183,0.0849,-0.0431
2024-05-17,XOM,0.4511,0.0222,0.02,0.0022,-0.1252,-0.1579,-0.1826,0.0954,-0.0431
2024-05-17,LNG,-0.6066,0.0015,0.02,-0.0185,-0.3313,-0.5219,-0.1734,0.0721,-0.0431
2024-05-17,FCX,-1.376,0.0001,0.02,-0.0199,-0.022,0.5603,-0.1419,0.1119,-0.0431
2024-05-17,LIN,-0.5338,0.0049,0.02,-0.0151,-0.134,-0.5111,-0.0614,0.0783,-0.0431
2024-05-17,NEE,0.1873,0.0064,0.02,-0.0136,-0.497,0.1472,-0.2796,0.1109,-0.0431
2024-05-17,AMT,0.4947,0.0037,0.02,-0.0163,0.0085,-0.4147,-0.0029,0.0863,-0.0431
2024-05-17,EQIX,0.0768,0.0031,0.02,-0.0169,-0.1685,-0.0736,-0.2913,0.0569,-0.0431
2024-05-17,TMUS,-0.4638,0.0079,0.02,-0.0121,-0.1349,-0.4282,-0.0352,0.0996,-0.0431
2024-05-17,PLD,1.6008,0.0631,0.02,0.0431,-0.0981,-0.8119,-0.0686,0.1339,-0.0431
2024-05-17,AMD,-1.1773,0.0002,0.02,-0.0198,-0.0328,0.1503,-0.337,0.0863,-0.0431
2024-05-17,CRM,0.3907,0.0115,0.02,-0.0085,0.0028,-0.3331,-0.1299,0.3134,-0.0431
2024-05-17,NFLX,-1.1899,0.0002,0.02,-0.0198,0.065,0.07,0.3814,0.1302,-0.0431
2024-05-31,AAPL,1.4298,0.1496,0.02,0.1296,0.2804,0.0374,-0.2328,0.1237,-0.0561
2024-05-31,MSFT,-0.5306,0.069,0.02,0.049,-0.0605,-0.1397,0.1963,0.1425,-0.0561
2024-05-31,GOOGL,-0.6605,0.0685,0.02,0.0485,-0.0803,0.3688,0.5302,0.1523,-0.0561
2024-05-31,AMZN,-0.1462,0.0748,0.02,0.0548,0.0912,-0.1183,0.5691,0.1286,-0.0561
2024-05-31,META,-1.0486,0.001,0.02,-0.019,-0.1543,-0.0824,0.0373,0.1434,-0.0561
2024-05-31,NVDA,1.5982,0.15,0.02,0.13,0.6637,1.156,0.7379,0.0481,-0.0561
2024-05-31,TSLA,-0.2119,0.0224,0.02,0.0024,0.2843,0.0422,-1.2369,0.1567,-0.0561
2024-05-31,PLTR,0.6376,0.002,0.02,-0.018,0.4232,0.2358,-0.5332,0.1091,-0.0561
2024-05-31,AVGO,-1.0844,0.0005,0.02,-0.0195,0.025,0.2532,0.2882,0.3096,-0.0561
2024-05-31,MU,3.691,0.0657,0.02,0.0457,0.5352,0.9891,1.2068,0.2624,-0.0561
2024-05-31,GEV,-0.5344,0.0,0.02,-0.02,0.2149,0.7726,-0.2281,0.1391,-0.0561
2024-05-31,VRT,2.3141,0.0615,0.02,0.0415,0.0232,1.5943,0.8469,0.153,-0.0561
2024-05-31,BE,-2.2111,0.0,0.02,-0.02,-0.2088,1.4586,-0.8186,0.0981,-0.0561
2024-05-31,LITE,0.1346,0.0001,0.02,-0.0199,-0.1866,-0.336,-0.9263,0.1008,-0.0561
2024-05-31,000660,1.6607,0.0115,0.02,-0.0085,0.6842,0.4343,1.0068,0.1508,-0.0561
2024-05-31,005930,0.8867,0.013,0.02,-0.007,0.022,-0.2465,0.7897,0.1311,-0.0561
2024-05-31,UNH,0.557,0.0187,0.02,-0.0013,-0.1177,-0.2572,-0.1028,0.1823,-0.0561
2024-05-31,LLY,-0.3535,0.0315,0.02,0.0115,0.1189,0.2612,0.6218,0.1208,-0.0561
2024-05-31,ISRG,-0.6326,0.0005,0.02,-0.0195,0.0155,0.0199,-0.27,0.175,-0.0561
2024-05-31,ABBV,0.5826,0.0117,0.02,-0.0083,0.0491,-0.4843,0.2912,0.1471,-0.0561
2024-05-31,REGN,-1.0593,0.0001,0.02,-0.0199,-0.1257,-0.1545,-0.4958,0.1237,-0.0561
2024-05-31,JPM,-0.2769,0.0234,0.02,0.0034,-0.153,0.0311,0.3323,0.197,-0.0561
2024-05-31,V,-0.573,0.0227,0.02,0.0027,-0.052,-0.3821,-0.1081,0.1567,-0.0561
2024-05-31,MA,0.2588,0.0171,0.02,-0.0029,0.0405,-0.4671,-0.4704,0.1274,-0.0561
2024-05-31,BLK,-0.7858,0.0001,0.02,-0.0199,-0.1437,-0.2984,0.1678,0.1913,-0.0561
2024-05-31,SPGI,-0.1446,0.0056,0.02,-0.0144,-0.1219,-0.3632,0.2454,0.1425,-0.0561
2024-05-31,GS,-0.3557,0.0062,0.02,-0.0138,-0.1466,0.2148,0.4899,0.186,-0.0561
2024-05-31,COST,-0.5458,0.0145,0.02,-0.0055,0.035,0.1242,0.0141,0.0203,-0.0561
2024-05-31,HD,0.0623,0.0136,0.02,-0.0064,0.1834,-0.4689,-0.3038,0.0798,-0.0561
2024-05-31,PG,-0.128,0.016,0.02,-0.004,-0.0369,-0.3078,0.0817,0.1548,-0.0561
2024-05-31,MCD,0.5415,0.0077,0.02,-0.0123,-0.0751,-0.7078,-0.7382,0.1323,-0.0561
2024-05-31,WMT,-0.1441,0.0218,0.02,0.0018,-0.0319,0.0959,0.3136,0.0725,-0.0561
2024-05-31,CAT,-0.4204,0.0067,0.02,-0.0133,-0.0486,-0.1808,-0.1545,0.134,-0.0561
2024-05-31,HON,0.3311,0.0054,0.02,-0.0146,-0.0922,-0.3101,-0.3203,0.1494,-0.0561
2024-05-31,DE,0.6381,0.0042,0.02,-0.0158,-0.1553,-0.4459,-0.6965,0.0725,-0.0561
2024-05-31,UNP,-0.1782,0.0058,0.02,-0.0142,-0.1626,-0.3688,0.3881,0.1494,-0.0561
2024-05-31,LMT,0.0409,0.0046,0.02,-0.0154,0.006,-0.2854,0.0095,0.1567,-0.0561
2024-05-31,ETN,-1.3507,0.0001,0.02,-0.0199,-0.0474,0.2728,0.473,0.1286,-0.0561
2024-05-31,XOM,0.2473,0.0216,0.02,0.0016,-0.1513,-0.2081,-0.1809,0.1366,-0.0561
2024-05-31,LNG,-0.2652,0.0015,0.02,-0.0185,-0.347,-0.4655,-0.119,0.1137,-0.0561
2024-05-31,FCX,-1.126,0.0001,0.02,-0.0199,-0.3068,0.4572,0.0637,0.1567,-0.0561
2024-05-31,LIN,0.6266,0.0086,0.02,-0.0114,-0.1284,-0.5653,-0.1877,0.1226,-0.0561
2024-05-31,NEE,-0.5481,0.0066,0.02,-0.0134,-0.4408,0.2665,-0.3093,0.1552,-0.0561
2024-05-31,AMT,0.164,0.0037,0.02,-0.0163,0.0044,-0.3518,-0.3211,0.1311,-0.0561
2024-05-31,EQIX,-0.0253,0.003,0.02,-0.017,-0.1686,-0.0502,-0.5182,0.1018,-0.0561
2024-05-31,TMUS,-0.5863,0.0084,0.02,-0.0116,-0.1195,-0.1549,-0.1426,0.1412,-0.0561
2024-05-31,PLD,1.0694,0.0092,0.02,-0.0108,-0.121,-0.645,-0.0215,0.1787,-0.0561
2024-05-31,AMD,-1.1768,0.0002,0.02,-0.0198,-0.0604,-0.0794,-0.4309,0.1311,-0.0561
2024-05-31,CRM,0.3563,0.0093,0.02,-0.0107,-0.0538,-0.2567,-0.1594,0.0248,-0.0561
2024-05-31,NFLX,-0.7241,0.0002,0.02,-0.0198,0.0587,0.0959,0.3258,0.175,-0.0561
2024-06-14,AAPL,0.4137,0.1258,0.02,0.1058,0.3194,0.1936,-0.1653,0.1648,-0.0825
2024-06-14,MSFT,-0.6388,0.0691,0.02,0.0491,-0.0674,-0.1045,0.1377,0.1809,-0.0825
2024-06-14,GOOGL,-0.7111,0.0661,0.02,0.0461,-0.0723,0.3471,0.5731,0.1945,-0.0825
2024-06-14,AMZN,-0.1338,0.0732,0.02,0.0532,0.0818,-0.1003,0.5531,0.1686,-0.0825
2024-06-14,META,-1.1943,0.001,0.02,-0.019,-0.1614,0.043,-0.0709,0.1807,-0.0825
2024-06-14,NVDA,0.6757,0.1322,0.02,0.1122,0.7,1.4137,0.6507,0.0855,-0.0825
2024-06-14,TSLA,0.5081,0.0219,0.02,0.0019,0.2541,0.0635,-1.1625,0.1978,-0.0825
2024-06-14,PLTR,0.118,0.002,0.02,-0.018,0.4205,0.1699,-0.6117,0.1501,-0.0825
2024-06-14,AVGO,-1.0816,0.0007,0.02,-0.0193,0.0497,1.0069,0.1556,0.0151,-0.0825
2024-06-14,MU,3.1621,0.066,0.02,0.046,0.5889,1.1539,0.9211,0.2998,-0.0825
2024-06-14,GEV,-0.7964,0.0,0.02,-0.02,0.1822,0.6679,-0.1118,0.1837,-0.0825
2024-06-14,VRT,0.9198,0.0539,0.02,0.0339,0.0006,1.2819,0.9736,0.1941,-0.0825
2024-06-14,BE,-2.4181,0.0001,0.02,-0.0199,-0.1771,1.476,-0.6578,0.1391,-0.0825
2024-06-14,LITE,1.4164,0.0001,0.02,-0.0199,-0.0906,-0.0168,-1.0612,0.1373,-0.0825
2024-06-14,000660,1.7057,0.0645,0.02,0.0445,0.8376,0.6644,0.8316,0.1925,-0.0825
2024-06-14,005930,1.6138,0.0344,0.02,0.0144,0.0161,-0.0608,0.6877,0.1721,-0.0825
2024-06-14,UNH,0.6163,0.0177,0.02,-0.0023,-0.1313,-0.3655,-0.0217,0.2234,-0.0825
2024-06-14,LLY,-0.1286,0.0317,0.02,0.0117,0.1302,0.2653,0.5761,0.1573,-0.0825
2024-06-14,ISRG,-0.6594,0.0006,0.02,-0.0194,0.013,0.0394,-0.255,0.2161,-0.0825
2024-06-14,ABBV,-0.5715,0.0115,0.02,-0.0085,0.0788,-0.3552,0.3125,0.1888,-0.0825
2024-06-14,REGN,-1.0152,0.0001,0.02,-0.0199,-0.1568,-0.0128,-0.5798,0.1648,-0.0825
2024-06-14,JPM,-0.2708,0.0211,0.02,0.0011,-0.1684,-0.1393,0.4354,0.238,-0.0825
2024-06-14,V,-0.5878,0.0212,0.02,0.0012,-0.0646,-0.4767,-0.1126,0.1978,-0.0825
2024-06-14,MA,-0.0029,0.016,0.02,-0.004,0.057,-0.55,-0.4923,0.1685,-0.0825
2024-06-14,BLK,-0.5792,0.0001,0.02,-0.0199,-0.1572,-0.3495,0.1306,0.2307,-0.0825
2024-06-14,SPGI,0.119,0.0054,0.02,-0.0146,-0.141,-0.32,0.245,0.1809,-0.0825
2024-06-14,GS,-0.5721,0.0058,0.02,-0.0142,-0.1587,0.1332,0.5051,0.2271,-0.0825
2024-06-14,COST,-0.4143,0.0144,0.02,-0.0056,0.0342,0.1663,-0.1385,0.0493,-0.0825
2024-06-14,HD,-0.2124,0.0133,0.02,-0.0067,0.2796,-0.437,-0.3065,0.1208,-0.0825
2024-06-14,PG,-0.1188,0.0152,0.02,-0.0048,-0.0484,-0.3553,0.0477,0.1903,-0.0825
2024-06-14,MCD,1.5735,0.0071,0.02,-0.0129,-0.0307,-0.7694,-0.733,0.1739,-0.0825
2024-06-14,WMT,-0.1482,0.0208,0.02,0.0008,-0.0495,0.0792,0.5231,0.1135,-0.0825
2024-06-14,CAT,0.4829,0.006,0.02,-0.014,-0.0565,-0.413,-0.0842,0.1691,-0.0825
2024-06-14,HON,0.256,0.0053,0.02,-0.0147,-0.1036,-0.2629,-0.0114,0.1904,-0.0825
2024-06-14,DE,1.5485,0.004,0.02,-0.016,-0.1503,-0.5701,-0.9219,0.1135,-0.0825
2024-06-14,UNP,0.0273,0.0052,0.02,-0.0148,-0.1718,-0.4866,0.4638,0.1904,-0.0825
2024-06-14,LMT,0.4268,0.0043,0.02,-0.0157,0.002,-0.3643,0.0914,0.1978,-0.0825
2024-06-14,ETN,-1.8234,0.0001,0.02,-0.0199,-0.0718,0.1725,0.4735,0.1686,-0.0825
2024-06-14,XOM,0.5067,0.0189,0.02,-0.0011,-0.2178,-0.4261,-0.0544,0.1739,-0.0825
2024-06-14,LNG,-0.2738,0.0014,0.02,-0.0186,-0.3495,-0.543,-0.0446,0.1516,-0.0825
2024-06-14,FCX,-0.9081,0.0001,0.02,-0.0199,-0.3313,0.1492,0.3185,0.1978,-0.0825
2024-06-14,LIN,-0.3683,0.0081,0.02,-0.0119,-0.1272,-0.5824,-0.3202,0.1631,-0.0825
2024-06-14,NEE,0.8459,0.0058,0.02,-0.0142,-0.4648,0.0673,-0.0901,0.1957,-0.0825
2024-06-14,AMT,0.1471,0.0036,0.02,-0.0164,0.0079,-0.2882,-0.5159,0.1721,-0.0825
2024-06-14,EQIX,0.2571,0.0028,0.02,-0.0172,-0.1682,-0.1721,-0.755,0.1428,-0.0825
2024-06-14,TMUS,-0.5,0.008,0.02,-0.012,-0.1368,-0.1384,-0.0955,0.1791,-0.0825
2024-06-14,PLD,-0.0741,0.0041,0.02,-0.0159,-0.1357,-0.5826,-0.0109,0.2197,-0.0825
2024-06-14,AMD,-1.5032,0.0002,0.02,-0.0198,-0.0809,-0.0685,-0.3567,0.1721,-0.0825
2024-06-14,CRM,1.1565,0.0087,0.02,-0.0113,-0.0733,-0.3907,-0.0192,0.0659,-0.0825
2024-06-14,NFLX,-0.7906,0.0003,0.02,-0.0197,0.0533,0.1479,0.154,0.2161,-0.0825
2024-06-28,AAPL,0.2103,0.1242,0.02,0.1042,0.3395,0.3151,0.089,0.2225,-0.0715
2024-06-28,MSFT,-0.7901,0.0697,0.02,0.0497,-0.0662,-0.1159,0.117,0.2359,-0.0715
2024-06-28,GOOGL,-0.9047,0.068,0.02,0.048,-0.0755,0.3725,0.5756,0.2534,-0.0715
