date,fund_daily_return,bm_daily_return,active_daily_return,fund_cumulative,bm_cumulative,spx_daily_return,spx_cumulative
2022-01-06,-0.003472523292741873,-0.003538043177965717,6.551988522384387e-05,4.49077587951846,3.8758096497847374,-0.0009637108612128298,2.079674235076854
2022-01-07,-0.00842420079852354,-0.006190214368607891,-0.0022339864299156494,4.45294468176823,3.851817557200651,-0.00405021241255954,2.0712511126758653
2022-01-10,-0.0054017661396827555,-0.004195578611093531,-0.0012061875285892245,4.428890915964374,3.8356569538438254,-0.001441085475183956,2.0682662627819295
2022-01-11,0.013589663601969459,0.010488962568296437,0.003100701033673022,4.489078053642148,3.8758890160575192,0.009160030747555226,2.0872116453431433
2022-01-12,0.002109438233276139,0.0035718517470643514,-0.0014624135137882126,4.4985474865206605,3.889733117010952,0.002817696321081753,2.0930927739175456
2022-01-13,-0.02137666754014421,-0.015183475354134975,-0.006193192186009234,4.4023835324877565,3.8306734500946535,-0.01424354946205864,2.0632797034635737
2022-01-14,0.0006277136191005175,-0.000946300188260463,0.0015740138073609806,4.405146968587602,3.8270484830876645,0.0008199131578892072,2.064971413640849
2022-01-17,2.7579212412365933e-05,-0.00019809652429617867,0.0002256757367085446,4.405268459071557,3.826290358084852,,
2022-01-18,-0.02407705172284008,-0.016714417358465856,-0.007362634364374225,4.299202582529495,3.762336144105148,-0.0183878958147915,2.0270009344262983
2022-01-19,-0.012505630850516302,-0.008960228896915121,-0.0035454019536011808,4.245438342080795,3.7286247510668287,-0.009689520243122751,2.007360267839346
2022-01-20,-0.009982615161348386,-0.010802295211724553,0.0008196800503761665,4.20305776492057,3.6883470457720615,-0.01103742532143781,1.9852041787898478
2022-01-21,-0.029808707068933515,-0.023816797548318135,-0.005991909520615381,4.077770047212247,3.600502430894971,-0.01891481307149878,1.9476544128392796
2022-01-24,-0.0016551994146869144,0.0017372840369628741,-0.0033924834516497887,4.071020524616873,3.606757526293211,0.002771752229453028,1.953052828300271
2022-01-25,-0.014169590416289757,-0.015146362006265273,0.000976771589975516,4.013335831206743,3.552128271131152,-0.01217197678979987,1.929280314604947
2022-01-26,-0.008793998489651306,-0.002951793385230973,-0.005842205104420333,3.9780425619686475,3.541643122396935,-0.001496631431555429,1.9263928930458283
2022-01-27,-0.019495078772016335,-0.010511978318574046,-0.00898310045344229,3.900490308864635,3.5044134466821713,-0.005383994684971971,1.9160212039485018
2022-01-28,0.025919469898148147,0.02349267537441295,0.002426794523735197,4.001588950013271,3.586741494162803,0.02434756882568179,1.9626716620831037
2022-01-31,0.035782159342969924,0.024359865598945752,0.011422293744024172,4.144774443447713,3.6741140348987704,0.01888601825422787,1.999738714920261
2022-02-01,0.011887349099084177,0.008630502102055147,0.0032568469970290295,4.194044824193938,3.7058234838001547,0.006862951356977565,2.0134628244474237
2022-02-02,-0.003293533290355657,0.006898347547709498,-0.010191880838065156,4.1802315979442115,3.731387542141872,0.009422549895085064,2.0324347783726786
2022-02-03,-0.025926624869379928,-0.026245563809303395,0.0003189389399234667,4.0718523014371835,3.6334551723073476,-0.02439109422187757,1.9828614701935698
2022-02-04,0.004154411439373534,0.003481220987330883,0.0006731904520426513,4.088768451217713,3.6461040327097103,0.005156964694110977,1.9930870167886712
2022-02-07,0.00041776837331797647,-0.0021549844945128044,0.002572752867830781,4.090476609362452,3.63824673505384,-0.003701786234065696,1.9857090347066277
2022-02-08,0.00866965316813122,0.008485025917377747,0.00018462725075347325,4.125939622857977,3.6691173528945864,0.008401224834796661,2.002391422763685
2022-02-09,0.029014815731475553,0.019886404773130698,0.009128410958344855,4.2456530007343956,3.7420829057343656,0.0145171777757136,2.03146049502451
